id,name,301_redirect,permalink,entityType,givenName,familyName,sortName,alternateName,gender,birthDate,birthPlace,deathDate,deathPlace,webpage,relatedWebpage,sameAs,image
1001198,Jean Paul Clays,,,Person,,,"Clays, Jean P.","",Male,1819-01-01,"Bruges, Belgium",1900-01-01," Brussels (Bruxelles region, Belgium)",,,http://vocab.getty.edu/ulan/500006597,
1000870,Carlo Bugatti,,,Person,,,"Bugatti, Carlo","",Male,1856-01-01,,1940-01-01,,,,http://vocab.getty.edu/ulan/500006692,
1003088,Jules Ferdinand Jacquemart,,,Person,,,"Jacquemart, Jules","",Male,1837-01-01,,1880-01-01,,,,http://vocab.getty.edu/ulan/500006882,
1000948,Domenico Campagnola,,,Person,,,"Campagnola, Domenico","",Male,1485-01-01,"Venice?, Italy",1552-01-01,"Padua, Italy",,,http://vocab.getty.edu/ulan/500006898,
2097,Thomas Rowlandson,,,Person,,,"Rowlandson, Thomas","",Male,1756-01-01,"London, England",1827-01-01,"London, England",,,http://vocab.getty.edu/ulan/500006930,
1003169,John Jones,,,Person,,,"Jones, John","",Male,1745-01-01," London (Greater London, England, United Kingdom)",1797-01-01,,,,http://vocab.getty.edu/ulan/500006932,
1002226,Paul  Gavarni,,,Person,,,"Gavarni, Paul",Sulpice-Guillaume-Chevalier Gavarni|Chevalier Hippolyte Guillaume Sulpice Gavarni,Male,1804-01-01,"Paris (Ville de Paris department, Île-de-France, France)",1866-01-01,"Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500006992,
1002862,Jacobus Houbraken,,,Person,,,"Houbraken, Jacobus","",Male,1698-01-01," Dordrecht (South Holland, Netherlands)",1780-01-01," Amsterdam (North Holland, Netherlands)",,,http://vocab.getty.edu/ulan/500007033,
1001841,Harvey Ellis,,,Person,,,"Ellis, Harvey","",Male,1852-01-01,,1904-01-01,,,,http://vocab.getty.edu/ulan/500007039,
1000413,Antoine Louis Barye,,,Person,,,"Barye, Antoine Louis","",Male,1796-01-01," Paris (Ville de Paris department, Île-de-France, France)",1875-01-01," Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500007044,
1001771,Charles Locke Eastlake,,,Person,,,"Eastlake, Charles L.","",Male,1836-01-01,England,1906-01-01,England,,,http://vocab.getty.edu/ulan/500007109,
1002940,Helen Hyde,,,Person,,,"Hyde, Helen","",Female,1868-01-01," Lima (Livingston county, New York state, United States)",1919-01-01," Pasadena (Los Angeles county, California, United States)",,,http://vocab.getty.edu/ulan/500007111,
1000262,Robert Arneson,,,Person,,,"Arneson, Robert","",Male,1930-01-01,"Benicia (Solano county, California, United States)",1992-01-01,"Benicia (Solano county, California, United States)",,,http://vocab.getty.edu/ulan/500007265,
1002926,William Morris Hunt,,,Person,,,"Hunt, William M.","",Male,1824-01-01," Brattleboro (Windham county, Vermont, United States)",1879-01-01,New Hampshire (United States),,,http://vocab.getty.edu/ulan/500007307,
1001034,Louis-François Cassas,,,Person,,,"Cassas, Louis-François","",Male,1756-01-01," Azay-le-Ferron (Indre-et-Loire, Centre region, France)",1827-01-01,"Versailles (Yvelines, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500007367,
1003030,Eugène Louis Gabriel Isabey,,,Person,,,"Isabey, Eugène L.","",Male,1803-01-01," Paris (Ville de Paris department, Île-de-France, France)",1886-01-01," Lagny (Seine-et-Marne, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500007382,
1000843,Patrick Henry Bruce,,,Person,,,"Bruce, Patrick Henry","",Male,1881-01-01,"Campbell (Mahoning county, Ohio, United States)",1936-01-01,New York City,,,http://vocab.getty.edu/ulan/500007545,
1002230,Richard Gaywood,,,Person,,,"Gaywood, Richard","",Male,1630-01-01,,1711-01-01,,,,http://vocab.getty.edu/ulan/500007657,
1001729,Jean-Théodore Dupas,,,Person,,,"Dupas, Jean-Théodore","",Male,1882-01-01,,1964-01-01,,,,http://vocab.getty.edu/ulan/500007969,
1000293,Eugène Atget,,,Person,,,"Atget, Eugène",Jean-Eugène-Auguste Atget,Male,1857-01-01,"Libourne (Gironde, Aquitaine, France)",1927-01-01,Paris,,,http://vocab.getty.edu/ulan/500008199,
1001508,Anthony De Bernardin,,,Person,,,"De Bernardin, Anthony","",Male,1889-01-01,,1972-01-01,,,,http://vocab.getty.edu/ulan/500008274,
1003547,Louis Lafitte,,,Person,,,"Lafitte, Louis","",Male,1770-01-01," Paris (Ville de Paris department, Île-de-France, France)",1828-01-01," Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500008286,
1000932,John Califano,,,Person,,,"Califano, John","",Male,1864-01-01,Italy,1924-01-01,,,,http://vocab.getty.edu/ulan/500008309,
2667,Robert Kushner,,,Person,,,"Kushner, Robert","",Male,1949-01-01,,,,,,http://vocab.getty.edu/ulan/500008348,
1001608,Alexander . L. Dick,,,Person,,,"Dick, Alexander  L.","",Male,1805-01-01,Scotland,1865-01-01,,,,http://vocab.getty.edu/ulan/500008492,
1002670,Joseph Heigel,,,Person,,,"Heigel, Joseph","",Male,1780-01-01,,1837-01-01,,,,http://vocab.getty.edu/ulan/500008542,
1003480,Peter Krasnow,,,Person,,,"Krasnow, Peter","",Male,1887-01-01,Russia,1979-01-01," Los Angeles (Los Angeles county, California, United States)",,,http://vocab.getty.edu/ulan/500008563,
1003113,John Wesley Jarvis,,,Person,,,"Jarvis, John W.","",Male,1780-01-01," South Shields (England, United Kingdom)",1839-01-01," New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500008614,
1001378,John Bernay Crome,,,Person,,,"Crome, John B.","",Male,1793-01-01,"Norwich (Norfolk county, England, United Kingdom)",1842-01-01,"Great Yarmouth (Norfolk county, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500008616,
1000961,Simone Cantarini,,,Person,,,"Cantarini, Simone",Le Pesarese|Simon Cantarini|Pesero,Male,1612-01-01,,1648-01-01,,,,http://vocab.getty.edu/ulan/500008734,
1000016,Robert Adam,,,Person,,,"Adam, Robert","",Male,1728-01-01,"Kirkcaldy (Fife, Scotland, United Kingdom)",1792-01-01,London,,,http://vocab.getty.edu/ulan/500008907,
1002634,Charles Webster  Hawthorne,,,Person,,,"Hawthorne, Charles Webster","",Male,1872-01-01,Maine (United States),1930-01-01,,,,http://vocab.getty.edu/ulan/500008988,
1002832,Harry Holtzman,,,Person,,,"Holtzman, Harry","",Male,1912-01-01,,1987-01-01,,,,http://vocab.getty.edu/ulan/500009127,
1002451,Baron Antoine-Jean Gros,,,Person,,,"Gros, Antoine-Jean","",Male,1771-01-01," Paris (Ville de Paris department, Île-de-France, France)",1835-01-01," Meudon (Hauts-de-Seine department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500009139,
1002106,Daniel Chester French,,,Person,,,"French, Daniel C.","",Male,1850-01-01,,1931-01-01,,,,http://vocab.getty.edu/ulan/500009434,
1003657,Hilaire Le Dru,,,Person,,,"Le Dru, Hilaire","",Male,1769-01-01," Paris (Ville de Paris department, Île-de-France, France)",1840-01-01,,,,http://vocab.getty.edu/ulan/500009527,
1001186,Alvan Clark,,,Person,,,"Clark, Alvan","",Male,1804-01-01," Ashfield (Franklin county, Massachusetts, United States)",1887-01-01," Cambridge (Worcester county, Massachusetts, United States)",,,http://vocab.getty.edu/ulan/500009532,
9791,Henry Tidey,,,Person,,,"Tidey, Henry","",Male,1808-01-01,,1872-01-01,,,,http://vocab.getty.edu/ulan/500009570,
1002851,Lester George Hornby,,,Person,,,"Hornby, Lester G.","",Male,1882-01-01," Lowell (Middlesex county, Massachusetts, United States)",1956-01-01," Rockport (Essex county, Massachusetts, United States)",,,http://vocab.getty.edu/ulan/500009615,
3109,Andreas van Rymsdyk,,,Person,,,"van Rymsdyk, Andreas",Andrew van Rymsdyk,Male,,,1786-01-01,,,,http://vocab.getty.edu/ulan/500009801,
1000227,Adolphe Appian,,,Person,,,"Appian, Adolphe",Jacques Barthélemy Appian,Male,1818-01-01,,1898-01-01,,,,http://vocab.getty.edu/ulan/500009819,
1002479,Hector Guimard,,,Person,,,"Guimard, Hector","",Male,1867-01-01,"Lyon, France",1942-01-01,"New York City, NY",,,http://vocab.getty.edu/ulan/500009835,
1001114,Harry Chase,,,Person,,,"Chase, Harry","",Male,1853-01-01," Woodstock (Windsor county, Vermont, United States)",1889-01-01," Sewanee (Franklin county, Tennessee, United States)",,,http://vocab.getty.edu/ulan/500009863,
1001731,Paul Du Pont,,,Person,,,"Du Pont, Paul",Paulus Pontius,Male,1603-01-01," Antwerp (Antwerpen province, Flanders, Belgium)",1658-01-01," Antwerp (Antwerpen province, Flanders, Belgium)",,,http://vocab.getty.edu/ulan/500010060,
1000871,Benedetto Buglioni,,,Person,,,"Buglioni, Benedetto","",Male,1459-01-01,"Florence, Italy",1521-01-01,"Florence, Italy",,,http://vocab.getty.edu/ulan/500010233,
1002410,Charles Sumner Greene,,,Person,,,"Greene, Charles S.","",Male,1868-01-01,"Cincinnati, OH",1957-01-01,"Carmel-by-the-Sea, CA",,,http://vocab.getty.edu/ulan/500010315,
1003614,Henri Laurens,,,Person,,,"Laurens, Henri","",Male,1885-01-01," Paris (Ville de Paris department, Île-de-France, France)",1954-01-01," Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500010480,
1001643,William De Leftwich Dodge,,,Person,,,"Dodge, William D.","",Male,1867-01-01,,1935-01-01,,,,http://vocab.getty.edu/ulan/500010512,
1002093,James Earle Fraser,,,Person,,,"Fraser, James E.","",Male,1876-01-01,,1953-01-01,,,,http://vocab.getty.edu/ulan/500010541,
1000022,Robert Adamson,,,Person,,,"Adamson, Robert","",Male,1821-01-01, Scotland (United Kingdom),1848-01-01," Saint Andrews (Fife, Scotland, United Kingdom)",,,http://vocab.getty.edu/ulan/500010587,
2656,Michelangelo Buonarroti,,,Person,,,"Buonarroti, Michelangelo","",Male,1475-01-01,"Caprese Michelangelo (Arezzo province, Tuscany, Italy)",1564-01-01,"Rome (Roma province, Lazio, Italy)",,,http://vocab.getty.edu/ulan/500010654,
1000490,Barthel Beham,,,Person,,,"Beham, Barthel","",Male,1502-01-01,"Nuremberg (Mittelfranken, Bavaria, Germany)",1540-01-01,,,,http://vocab.getty.edu/ulan/500010818,
1001170,Howard Chandler Christy,,,Person,,,"Christy, Howard Chandler","",Male,1873-01-01," Morgan county (Ohio, United States)",1952-01-01,"New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500010917,
1001331,Jean-Desiré-Gustave Courbet,,,Person,,,"Courbet, Jean-Desiré-Gustave","",Male,1819-01-01," Ornans (Doubs, Franche-Comté, France)",1877-01-01," La Tour-de-Peilz (Vaud, Switzerland)",,,http://vocab.getty.edu/ulan/500010927,
1002045,Francesco Fontebasso,,,Person,,,"Fontebasso, Francesco","",Male,1709-01-01,"Venice (Venezia province, Veneto, Italy)",1769-01-01,,,,http://vocab.getty.edu/ulan/500010956,
1000752,Will H. Bradley,,,Person,,,"Bradley, Will H.","",Male,1868-01-01," Boston (Suffolk county, Massachusetts, United States)",1962-01-01,,,,http://vocab.getty.edu/ulan/500010977,
1000289,Erik Gunnar Asplund,,,Person,,,"Asplund, Erik Gunnar","",Male,1885-01-01," Stockholm (Stockholm, Sweden)",1940-01-01," Stockholm (Stockholm, Sweden)",,,http://vocab.getty.edu/ulan/500011232,
1002215,Garofalo,,,Person,,,Garofalo,Benvenuto Di Piero Tisi,Male,1481-01-01," Ferrara (Ferrara province, Emilia-Romagna, Italy)",1559-01-01," Ferrara (Ferrara province, Emilia-Romagna, Italy)",,,http://vocab.getty.edu/ulan/500011286,
1000407,Charles William Bartlett,,,Person,,,"Bartlett, Charles William","",Male,1860-01-01," Dorset (England, United Kingdom)",1940-01-01," Honolulu (Honolulu county, Hawaii, United States)",,,http://vocab.getty.edu/ulan/500011380,
1002223,Paul Gauguin,,,Person,,,"Gauguin, Paul","",Male,1848-01-01,"Paris, France",1903-01-01,"Atuona (Hiva Oa, French Polynesia)",,,http://vocab.getty.edu/ulan/500011421,
1003593,Nicolas de Largillière,,,Person,,,"Largillière, Nicolas de","",Male,1656-01-01," Paris (Ville de Paris department, Île-de-France, France)",1746-01-01," Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500011561,
1001137,Jacopo Chimenti,,,Person,,,"Chimenti, Jacopo",Jacopo da Empoli,Male,1537-01-01,,1640-01-01,,,,http://vocab.getty.edu/ulan/500011621,
1001444,William Daniell,,,Person,,,"Daniell, William","",Male,1769-01-01," Chertsey (Surrey, England, United Kingdom)",1837-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500011732,
1002841,Daniel Hopfer,,,Person,,,"Hopfer, Daniel","",Male,," Kaufbeuren (Schwaben, Bavaria, Germany)",1536-01-01,,,,http://vocab.getty.edu/ulan/500011802,
3057,William Dickinson,,,Person,,,"Dickinson, William","",Male,1736-01-01,"London (Greater London, England, United Kingdom)",1823-01-01,"Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500011871,
1002794,William Hoare,,,Person,,,"Hoare, William","",Male,1706-01-01," Eye (Suffolk, England, United Kingdom)",1792-01-01," Bath (Bath and Northeast Somerset, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500011916,
2641,Paulus Potter,,,Person,,,"Potter, Paulus","",Male,1625-01-01,"Enkhuizen (North Holland, Netherlands)",1654-01-01,"Amsterdam (North Holland, Netherlands)",,,http://vocab.getty.edu/ulan/500012008,
1000475,Domenico Beccafumi,,,Person,,,"Beccafumi, Domenico","",Male,1486-01-01,,1551-01-01," Siena (Siena province, Tuscany, Italy)",,,http://vocab.getty.edu/ulan/500012009,
13416,Marion Post Wolcott,,,Person,,,"Wolcott, Marion Post","",Female,1910-06-07,"Montclair, NJ",1990-11-24,"Santa Barbara, CA",,,,
1002284,Robert Swain Gifford,,,Person,,,"Gifford, Robert S.","",Male,1840-01-01,,1905-01-01,,,,http://vocab.getty.edu/ulan/500012208,
1002328,Edward William Godwin,,,Person,,,"Godwin, Edward William","",Male,1833-01-01,"Bristol (Bristol, England, United Kingdom)",1886-01-01,"Westminster (London, Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500012257,
1003503,Walt Kuhn,,,Person,,,"Kuhn, Walt","",Male,1877-01-01," New York City (New York state, United States)",1949-01-01," New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500012372,
1002498,Jan Hackaert,,,Person,,,"Hackaert, Jan","",Male,1629-01-01," Amsterdam (North Holland, Netherlands)",1699-01-01," Amsterdam (North Holland, Netherlands)",,,http://vocab.getty.edu/ulan/500012416,
1000626,William Blake,,,Person,,,"Blake, William","",Male,1757-01-01,London,1827-01-01,London,,,http://vocab.getty.edu/ulan/500012489,
1001381,Jasper Francis Cropsey,,,Person,,,"Cropsey, Jasper F.","",Male,1823-01-01," Rossville (Orange county, New York state, United States)",1900-01-01," Hastings-on-Hudson (Westchester county, New York state, United States)",,,http://vocab.getty.edu/ulan/500012491,
1001484,Gene Davis,,,Person,,,"Davis, Gene","",Male,1920-01-01,,1985-01-01,,,,http://vocab.getty.edu/ulan/500012653,
1001194,Walter Appleton Clark,,,Person,,,"Clark, Walter A.","",Male,1876-01-01," Worcester (Worcester county, Massachusetts, United States)",1906-01-01," New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500012768,
1003336,Tilly Kettle,,,Person,,,"Kettle, Tilly","",Female,1735-01-01,"London (Greater London, England, United Kingdom)",1786-01-01," Aleppo (Halab governorate, Syria)",,,http://vocab.getty.edu/ulan/500012901,
1002600,Marsden Hartley,,,Person,,,"Hartley, Marsden","",Male,1877-01-01,,1943-01-01,,,,http://vocab.getty.edu/ulan/500012910,
1002280,Charles Dana Gibson,,,Person,,,"Gibson, Charles D.","",Male,1867-01-01," Roxbury (Boston, Suffolk county, Massachusetts, United States)",1944-01-01," New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500012937,
1000877,Charles Bulfinch,,,Person,,,"Bulfinch, Charles","",Male,1763-01-01,,1844-01-01,,,,http://vocab.getty.edu/ulan/500012959,
1003043,Jozef Israëls,,,Person,,,"Israëls, Jozef",Josef Israels,Male,1824-01-01,"Groningen (Groningen province, Netherlands)",1911-01-01,,,,http://vocab.getty.edu/ulan/500012980,
1003548,Roger de La Fresnaye,,,Person,,,"La Fresnaye, Roger de","",Male,1885-01-01,,1925-01-01,,,,http://vocab.getty.edu/ulan/500013022,
1002849,John Hoppner,,,Person,,,"Hoppner, John","Hoppner, John R.A.",Male,1758-01-01," London (Greater London, England, United Kingdom)",1810-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500013173,
1000404,William Edward  Barry,,,Person,,,"Barry, William E.","",Male,1846-01-01,,1932-01-01,,,,http://vocab.getty.edu/ulan/500013218,
1001580,Donald Deskey,,,Person,,,"Deskey, Donald","",Male,1894-01-01,,1989-01-01,,,,http://vocab.getty.edu/ulan/500013266,
9789,Francois Vivares,,,Person,,,"Vivares, Francois","",Male,1709-01-01,,1780-01-01,,,,http://vocab.getty.edu/ulan/500013562,
1003141,Cornelius Janssen van Ceulen,,,Person,,,"Janssen van Ceulen, Cornelius",Cornelius Johnson The Elder|Cornelis Janssens van Ceulen,Male,1593-01-01," London (Greater London, England, United Kingdom)",1661-01-01," Utrecht (Utrecht province, Netherlands)",,,http://vocab.getty.edu/ulan/500013588,
1001014,Giulio Carpioni,,,Person,,,"Carpioni, Giulio","",Male,1613-01-01," Venice (Venezia province, Veneto, Italy)",1679-01-01," Venice (Venezia province, Veneto, Italy)",,,http://vocab.getty.edu/ulan/500013592,
1002413,Henry Mather Greene,,,Person,,,"Greene, Henry M.","",Male,1870-01-01,"Cincinnati, OH",1954-01-01,"Pasadena, CA",,,http://vocab.getty.edu/ulan/500013632,
1001663,Gustave Doré,,,Person,,,"Doré, Gustave","",Male,1832-01-01," Strasbourg (Bas-Rhin, Alsace, France)",1883-01-01," Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500013657,
1002438,William Grimaldi,,,Person,,,"Grimaldi, William","",Male,1751-01-01," Middlesex (England, United Kingdom)",1830-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500013698,
1001684,William M. S. Doyle,,,Person,,,"Doyle, William M.","",Male,1769-01-01,,1828-01-01,,,,http://vocab.getty.edu/ulan/500013796,
1001383,Henri-Edmond Cross,,,Person,,,"Cross, Henri-Edmond","",Male,1856-01-01," Douai (Nord, Nord-Pas-de-Calais, France)",1910-01-01," Var (Provence-Alpes-Côte d'Azur, France)",,,http://vocab.getty.edu/ulan/500014010,
1002014,Thomas Flatman,,,Person,,,"Flatman, Thomas","",Male,1635-01-01," London (Greater London, England, United Kingdom)",1688-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500014033,
1001774,Wyatt Eaton,,,Person,,,"Eaton, Wyatt","",Male,1849-01-01,,1896-01-01,,,,http://vocab.getty.edu/ulan/500014297,
1001597,Thomas Wilmer Dewing,,,Person,,,"Dewing, Thomas W.","",Male,1851-01-01,"Boston, Massachussets",1938-01-01,New York City,,,http://vocab.getty.edu/ulan/500014554,
1001028,Penelope Carwardine,,,Person,,,"Carwardine, Penelope","",Female,1730-01-01,,1801-01-01,,,,http://vocab.getty.edu/ulan/500014556,
1000398,Jeremiah Barrett,,,Person,,,"Barrett, Jeremiah","",Male,1723-01-01,,1770-01-01,"Dublin (County Dublin, Leinster, Republic of Ireland)",,,http://vocab.getty.edu/ulan/500014654,
1002699,Thomas Heming,,,Person,,,"Heming, Thomas","",Male,1722-01-01,,1801-01-01,,,,http://vocab.getty.edu/ulan/500014865,
1000367,Giacomo Balla,,,Person,,,"Balla, Giacomo","",Male,1871-01-01," Turin (Torino province, Piedmont, Italy)",1958-01-01," Rome (Roma province, Lazio, Italy)",,,http://vocab.getty.edu/ulan/500014876,
1001275,Jean Joseph Benjamin Constant,,,Person,,,"Constant, Jean J.",Benjamin-Constant,Male,1845-01-01,,1902-01-01,,,,http://vocab.getty.edu/ulan/500015006,
1000066,Pietro Paolo Agabiti,,,Person,,,"Agabiti, Pietro Paolo","",Male,1475-01-01," Sassoferrato (Ancona province, Marches, Italy)",1540-01-01," Cupramontana (Ancona province, Marches, Italy)",,,http://vocab.getty.edu/ulan/500015184,
1002599,James McDougal Hart,,,Person,,,"Hart, James M.","",Male,1828-01-01," Kilmarnock (East Ayrshire, Scotland, United Kingdom)",1901-01-01," Brooklyn (New York City, New York state, United States)",,,http://vocab.getty.edu/ulan/500015240,
1002439,Juan Gris,,,Person,,,"Gris, Juan","",Male,1887-01-01," Madrid (Madrid province, Comunidad de Madrid, Spain)",1927-01-01," Boulogne-Billancourt (Hauts-de-Seine department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500015362,
1000421,Jules Bastien-Lepage,,,Person,,,"Bastien-Lepage, Jules","",Male,1848-01-01,"France, Meuse, Damvilliers",1884-01-01,"France, Paris",,,http://vocab.getty.edu/ulan/500015744,
1001158,Thomas Chippendale,,,Person,,,"Chippendale, Thomas","",Male,1718-01-01,,1779-01-01,,,,http://vocab.getty.edu/ulan/500015768,
1003410,Sir Godfrey Kneller,,,Person,,,"Kneller, Godfrey","",Male,1646-01-01," Lubeck (Schleswig-Holstein, Germany)",1723-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500015875,
1001215,Charles Robert Cockerell,,,Person,,,"Cockerell, Charles R.","",Male,1788-01-01," London (Greater London, England, United Kingdom)",1863-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500015949,
1001033,A. Cassandre,,,Person,,,"Cassandre, A.",Adolphe Jean-Marie Mouron,Male,1901-01-01,"Kharkov, Ukraine",1968-01-01,Paris,,,http://vocab.getty.edu/ulan/500015994,
2696,John Trumbull,,,Person,,,"Trumbull, John","",Male,1756-01-01,"Lebanon (New London county, Connecticut, United States)",1843-01-01,"New York, NY",,,http://vocab.getty.edu/ulan/500016000,
1001335,Eanger Irving Couse,,,Person,,,"Couse, Eanger I.","",Male,1866-01-01," Saginaw (Saginaw county, Michigan, United States)",1936-01-01," Albuquerque (Bernalillo county, New Mexico, United States)",,,http://vocab.getty.edu/ulan/500016091,
1001309,Edward Corbett,,,Person,,,"Corbett, Edward","",Male,1919-01-01," Chicago (Cook county, Illinois, United States)",1971-01-01, Massachusetts (United States),,,http://vocab.getty.edu/ulan/500016175,
1002510,Johan Hagemeyer,,,Person,,,"Hagemeyer, Johan","",Male,1884-01-01,,1962-01-01,,,,http://vocab.getty.edu/ulan/500016237,
3072,Thomas Trotter,,,Person,,,"Trotter, Thomas","",Male,,"London (Greater London, England, United Kingdom)",1803-01-01,"London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500016285,
1002042,Pierre-François-Léonard Fontaine,,,Person,,,"Fontaine, Pierre-François-Léonard","",Male,1762-01-01," Cergy-Pontoise (Val-d'Oise, Île-de-France, France)",1853-01-01," Paris (Ville de Paris department, Île-de-France, France)",,,http://vocab.getty.edu/ulan/500016389,
1000096,Ivan Le Lorraine Albright,,,Person,,,"Albright, Ivan Le Lorraine","",Male,1897-01-01,Chicago,1983-01-01,"Woodstock, Vermont",,,http://vocab.getty.edu/ulan/500016413,
1001255,Kenneth John Conant,,,Person,,,"Conant, Kenneth J.","",Male,1894-01-01,,1984-01-01,,,,http://vocab.getty.edu/ulan/500016449,
1003561,James Reid Lambdin,,,Person,,,"Lambdin, James Reid","",Male,1807-01-01,,1889-01-01,,,,http://vocab.getty.edu/ulan/500016533,
1000939,Edward Calvert,,,Person,,,"Calvert, Edward","",Male,1799-01-01," Devon (England, United Kingdom)",1883-01-01,"London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500016536,
1000299,John J. Audubon,,,Person,,,"Audubon, John J.","",Male,1785-01-01,"Les Cayes (Sud, Haiti)",1851-01-01,New York,,,http://vocab.getty.edu/ulan/500016578,
1001159,David Chipperfield,,,Person,,,"Chipperfield, David","",Male,1953-01-01,,,,,,http://vocab.getty.edu/ulan/500016597,
1003451,Käthe Kollwitz,,,Person,,,"Kollwitz, Käthe","",Female,1867-01-01,,1945-01-01,,,,http://vocab.getty.edu/ulan/500016751,
9815,Frederick Bloemaert,,,Person,,,"Bloemaert, Frederick","",Male,1611-01-01,,1690-01-01,,,,http://vocab.getty.edu/ulan/500016962,
1002718,"John Frederick Herring, Sr.",,,Person,,,"Herring, John Frederick","",Male,1795-01-01," Surrey (England, United Kingdom)",1865-01-01,"Meopham (Kent, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500016966,
1001020,Albert-Ernest Carrier-Belleuse,,,Person,,,"Carrier-Belleuse, Albert-Ernest","",Male,1824-01-01,"Anizy-le-Château (Aisne, Picardy, France)",1887-01-01,"Sèvres (Hauts-de-Seine department, Ile-de-France, France)",,,http://vocab.getty.edu/ulan/500017043,
1000812,James Brooks,,,Person,,,"Brooks, James","",Male,1906-01-01,"Saint Louis (St. Louis Indep. City, Missouri, United States)",1992-01-01," New York City (New York state, United States)",,,http://vocab.getty.edu/ulan/500017163,
1002836,Horace Hone,,,Person,,,"Hone, Horace","",Male,1754-01-01," London (Greater London, England, United Kingdom)",1825-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500017197,
1001798,Henry Edridge,,,Person,,,"Edridge, Henry","",Male,1769-01-01," Paddington (London, Greater London, England, United Kingdom)",1821-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500017407,
1003312,Paul Kelpe,,,Person,,,"Kelpe, Paul","",Male,1902-01-01,USA,1985-01-01,,,,http://vocab.getty.edu/ulan/500017411,
1002966,Innocenzo da Imola,,,Person,,,"Imola, Innocenzo da","",Male,1485-01-01," Imola (Bologna province, Emilia-Romagna, Italy)",1548-01-01," Bologna (Bologna province, Emilia-Romagna, Italy)",,,http://vocab.getty.edu/ulan/500017772,
1003427,Archibald Knox,,,Person,,,"Knox, Archibald","",Male,1864-01-01,,1933-01-01,,,,http://vocab.getty.edu/ulan/500017889,
1003249,Lajos Kassák,,,Person,,,"Kassák, Lajos","",Male,1887-01-01,"Nove Zamky, Czechoslovakia",1967-01-01," Budapest (Budapest county, Hungary)",,,http://vocab.getty.edu/ulan/500017906,
1002916,Daniel Huntington,,,Person,,,"Huntington, Daniel","",Male,1816-01-01,,1906-01-01,,,,http://vocab.getty.edu/ulan/500017937,
1001769,Richard Earlom,,,Person,,,"Earlom, Richard","",Male,1743-01-01," London (Greater London, England, United Kingdom)",1822-01-01," London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500018023,
1002738,Thomas Hicks,,,Person,,,"Hicks, Thomas","",Male,1823-01-01," Newtown (Bucks county, Pennsylvania, United States)",1890-01-01,"Trenton Falls (Oneida county, New York state, United States)",,,http://vocab.getty.edu/ulan/500018244,
2692,Álvaro Siza,,,Person,,,"Siza, Álvaro","",Male,1933-01-01,"Matosinhos (Porto district, Portugal)",,,,,http://vocab.getty.edu/ulan/500018255,
2720,George Bullock,,,Person,,,"Bullock, George","",Male,1783-01-01,"London (Greater London, England, United Kingdom)",1818-01-01,,,,http://vocab.getty.edu/ulan/500018698,
1000322,Michael Ayrton,,,Person,,,"Ayrton, Michael","",Male,1921-01-01,"London (Greater London, England, United Kingdom)",1975-01-01,"London (Greater London, England, United Kingdom)",,,http://vocab.getty.edu/ulan/500018746,
1000605,William Russell Birch,,,Person,,,"Birch, William R.","",Male,1755-01-01,"Warwickshire (England, United Kingdom)",1834-01-01," Philadelphia (Philadelphia county, Pennsylvania, United States)",,,http://vocab.getty.edu/ulan/500018910,
